body_tool,0.050222,0.002401,0.077262,0.298973,0.002719,0.858609,-0.416412
pol_body,0.179574,-0.081265,-0.864375,-0.176282,-0.008375,0.835681,0.520089
pol_tool,0.134126,-0.025477,-0.806759,-0.219435,-0.406105,-0.100590,0.881367
body_tool,0.050200,0.002416,0.077508,0.299085,0.003494,0.858684,-0.416170
pol_body,0.179618,-0.081397,-0.864543,-0.176182,-0.007597,0.835663,0.520164
pol_tool,0.134170,-0.025507,-0.806715,-0.219452,-0.406198,-0.100535,0.881327
body_tool,0.050275,0.002336,0.077500,0.298593,0.003366,0.859007,-0.415859
pol_body,0.179565,-0.081389,-0.864595,-0.176277,-0.007934,0.835794,0.519916
pol_tool,0.134096,-0.025450,-0.806780,-0.218921,-0.406035,-0.100814,0.881502
body_tool,0.050199,0.002356,0.077907,0.299983,0.003584,0.858504,-0.415894
pol_body,0.179533,-0.081461,-0.865051,-0.175371,-0.007439,0.835824,0.520181
pol_tool,0.134104,-0.025515,-0.806731,-0.219600,-0.406248,-0.100566,0.881263
body_tool,0.050234,0.002483,0.077800,0.299928,0.003966,0.858207,-0.416543
pol_body,0.179542,-0.081357,-0.865124,-0.174789,-0.007621,0.835505,0.520886
pol_tool,0.134141,-0.025459,-0.806844,-0.219181,-0.405836,-0.100597,0.881554
body_tool,0.050263,0.002424,0.077699,0.299629,0.003664,0.858440,-0.416281
pol_body,0.179566,-0.081379,-0.864895,-0.175424,-0.007729,0.835606,0.520508
pol_tool,0.134126,-0.025444,-0.806792,-0.219289,-0.406087,-0.100651,0.881405
body_tool,0.050203,0.002404,0.077608,0.298769,0.003866,0.858918,-0.415911
pol_body,0.179597,-0.081383,-0.864666,-0.176313,-0.007394,0.835634,0.520168
pol_tool,0.134134,-0.025434,-0.806770,-0.219158,-0.406186,-0.100760,0.881379
body_tool,0.050264,0.002388,0.077422,0.298550,0.003212,0.858845,-0.416224
pol_body,0.179607,-0.081339,-0.864502,-0.176353,-0.008081,0.835616,0.520173
pol_tool,0.134132,-0.025436,-0.806767,-0.219076,-0.405967,-0.100792,0.881497
body_tool,0.050254,0.002347,0.077511,0.299609,0.003225,0.858549,-0.416075
pol_body,0.179467,-0.081370,-0.864679,-0.175414,-0.007867,0.835848,0.520122
pol_tool,0.134098,-0.025489,-0.806732,-0.219370,-0.405980,-0.100566,0.881444
