body_tool,0.049033,0.003972,0.074877,0.279587,-0.021263,0.846770,-0.452061
pol_body,0.172033,-0.137487,-0.878884,-0.168725,0.036716,0.868654,0.464352
pol_tool,0.124288,-0.084277,-0.824886,-0.255661,-0.359265,0.006162,0.897512
body_tool,0.049143,0.003906,0.074617,0.278813,-0.021986,0.846880,-0.452300
pol_body,0.172115,-0.137497,-0.878536,-0.169516,0.036004,0.868661,0.464108
pol_tool,0.124288,-0.084277,-0.824886,-0.255661,-0.359265,0.006162,0.897512
body_tool,0.049090,0.004051,0.074743,0.279265,-0.022241,0.846693,-0.452358
pol_body,0.172150,-0.137615,-0.878607,-0.169098,0.036194,0.868555,0.464443
pol_tool,0.124286,-0.084463,-0.824787,-0.256158,-0.359029,0.006004,0.897466
body_tool,0.049097,0.003983,0.074718,0.279482,-0.022634,0.846612,-0.452355
pol_body,0.172107,-0.137591,-0.878638,-0.168871,0.035822,0.868662,0.464355
pol_tool,0.124286,-0.084463,-0.824787,-0.256158,-0.359029,0.006004,0.897466
body_tool,0.049141,0.003965,0.074720,0.279243,-0.022191,0.846861,-0.452059
pol_body,0.172045,-0.137498,-0.878736,-0.168778,0.036002,0.868741,0.464227
pol_tool,0.124224,-0.084322,-0.824893,-0.255696,-0.358945,0.005895,0.897632
body_tool,0.049107,0.003831,0.074873,0.278563,-0.020893,0.847170,-0.451961
pol_body,0.172068,-0.137542,-0.878736,-0.169480,0.036605,0.868579,0.464227
pol_tool,0.124312,-0.084177,-0.824851,-0.255073,-0.359289,0.005941,0.897671
body_tool,0.049113,0.003895,0.074679,0.279529,-0.021712,0.846599,-0.452396
pol_body,0.171964,-0.137433,-0.878698,-0.168214,0.035592,0.868863,0.464235
pol_tool,0.124249,-0.084325,-0.824781,-0.254864,-0.359101,0.006346,0.897803
body_tool,0.048915,0.003937,0.074847,0.279274,-0.020546,0.846869,-0.452102
pol_body,0.172003,-0.137493,-0.878698,-0.168688,0.035825,0.868809,0.464147
pol_tool,0.124276,-0.084485,-0.824639,-0.254078,-0.359760,0.006257,0.897763
body_tool,0.049001,0.003977,0.074705,0.278987,-0.020592,0.847106,-0.451834
pol_body,0.172054,-0.137503,-0.878628,-0.168214,0.035592,0.868863,0.464235
pol_tool,0.124322,-0.084525,-0.824658,-0.253563,-0.359256,0.005791,0.898113
body_tool,0.048909,0.003904,0.074826,0.278965,-0.020696,0.846954,-0.452128
pol_body,0.172113,-0.137561,-0.878556,-0.168797,0.035701,0.868782,0.464168
pol_tool,0.124405,-0.084549,-0.824520,-0.254022,-0.359575,0.006138,0.897854
body_tool,0.049046,0.003889,0.074795,0.278804,-0.020950,0.847100,-0.451942
pol_body,0.172040,-0.137501,-0.878760,-0.167981,0.035953,0.868911,0.464202
pol_tool,0.124378,-0.084393,-0.824698,-0.253999,-0.358579,0.005977,0.898260
