body_tool,0.051214,-0.011352,0.087095,-0.214998,0.049903,-0.828524,0.514620
pol_body,0.137161,0.117540,-0.805848,-0.132597,0.068057,0.969538,0.194375
pol_tool,0.076013,0.162291,-0.738058,-0.214798,-0.273586,0.345915,0.871410
body_tool,0.051152,-0.011429,0.086958,-0.215347,0.050644,-0.828475,0.514480
pol_body,0.137016,0.117605,-0.805769,-0.132162,0.067542,0.969677,0.194158
pol_tool,0.076008,0.162269,-0.738004,-0.214871,-0.273728,0.345876,0.871363
body_tool,0.051221,-0.011461,0.086974,-0.214962,0.050485,-0.828558,0.514524
pol_body,0.137008,0.117537,-0.805770,-0.132284,0.067526,0.969651,0.194214
pol_tool,0.075934,0.162265,-0.738029,-0.214714,-0.273494,0.345828,0.871494
body_tool,0.051200,-0.011517,0.086928,-0.215010,0.050761,-0.828623,0.514372
pol_body,0.136949,0.117564,-0.805770,-0.132132,0.067358,0.969727,0.193994
pol_tool,0.075924,0.162275,-0.738039,-0.214714,-0.273494,0.345828,0.871494
body_tool,0.051272,-0.011428,0.087014,-0.214720,0.050490,-0.828519,0.514687
pol_body,0.137059,0.117501,-0.805803,-0.132422,0.067629,0.969607,0.194301
pol_tool,0.075910,0.162251,-0.738061,-0.214863,-0.273290,0.345898,0.871494
body_tool,0.051211,-0.011482,0.086952,-0.215122,0.050712,-0.828634,0.514313
pol_body,0.136959,0.117582,-0.805798,-0.131984,0.067520,0.969729,0.194027
pol_tool,0.075934,0.162292,-0.738035,-0.214747,-0.273410,0.345799,0.871524
body_tool,0.051226,-0.011479,0.087101,-0.215327,0.050393,-0.828530,0.514425
pol_body,0.137012,0.117446,-0.805837,-0.132192,0.067726,0.969627,0.194323
pol_tool,0.075940,0.162255,-0.737978,-0.214821,-0.273680,0.345719,0.871453
body_tool,0.051202,-0.011507,0.086896,-0.215164,0.051015,-0.828487,0.514501
pol_body,0.136884,0.117556,-0.805757,-0.131862,0.067306,0.969756,0.194051
pol_tool,0.075900,0.162244,-0.738016,-0.214830,-0.273374,0.345927,0.871464
body_tool,0.051241,-0.011553,0.086836,-0.215099,0.050927,-0.828463,0.514576
pol_body,0.137001,0.117560,-0.805644,-0.132164,0.067135,0.969693,0.194216
pol_tool,0.075979,0.162293,-0.738006,-0.214787,-0.273637,0.345790,0.871447
body_tool,0.051254,-0.011510,0.086928,-0.214980,0.050846,-0.828459,0.514639
pol_body,0.136983,0.117520,-0.805744,-0.132138,0.067282,0.969669,0.194305
