body_tool,0.053027,-0.024164,0.041144,0.352486,-0.178639,0.863915,-0.312239
pol_body,0.178968,0.101479,-0.835495,-0.344458,-0.133839,0.871100,0.323450
pol_tool,0.132755,0.154066,-0.821801,-0.261552,-0.588642,-0.116152,0.756042
body_tool,0.053087,-0.024170,0.041110,0.352268,-0.178167,0.864241,-0.311851
pol_body,0.178968,0.101479,-0.835495,-0.344458,-0.133839,0.871100,0.323450
pol_tool,0.132748,0.154111,-0.821853,-0.260893,-0.588666,-0.116404,0.756213
body_tool,0.053129,-0.024102,0.041019,0.352639,-0.178245,0.864011,-0.312024
pol_body,0.178955,0.101515,-0.835442,-0.344097,-0.134103,0.871145,0.323605
pol_tool,0.132748,0.154111,-0.821853,-0.260893,-0.588666,-0.116404,0.756213
body_tool,0.053109,-0.024100,0.041012,0.352567,-0.178570,0.863839,-0.312396
pol_body,0.178955,0.101515,-0.835442,-0.344097,-0.134103,0.871145,0.323605
pol_tool,0.132763,0.154096,-0.821849,-0.261304,-0.588488,-0.116127,0.756252
body_tool,0.053068,-0.024116,0.040997,0.352748,-0.178619,0.863816,-0.312226
pol_body,0.178925,0.101542,-0.835476,-0.343908,-0.134068,0.871267,0.323493
pol_tool,0.132763,0.154096,-0.821849,-0.261304,-0.588488,-0.116127,0.756252
body_tool,0.053030,-0.024117,0.041035,0.352978,-0.178691,0.863730,-0.312165
pol_body,0.178925,0.101542,-0.835476,-0.343908,-0.134068,0.871267,0.323493
pol_tool,0.132759,0.154072,-0.821802,-0.261431,-0.588627,-0.116207,0.756087
body_tool,0.053041,-0.024123,0.041153,0.352363,-0.178379,0.864081,-0.312067
pol_body,0.178992,0.101489,-0.835457,-0.344518,-0.133610,0.871100,0.323482
pol_tool,0.132759,0.154072,-0.821802,-0.261431,-0.588627,-0.116207,0.756087
body_tool,0.053079,-0.024109,0.041151,0.352133,-0.178307,0.864168,-0.312128
pol_body,0.178992,0.101489,-0.835457,-0.344518,-0.133610,0.871100,0.323482
pol_tool,0.132733,0.154086,-0.821829,-0.261304,-0.588488,-0.116127,0.756252
body_tool,0.053211,-0.024089,0.041093,0.351609,-0.178471,0.864140,-0.312699
pol_body,0.179031,0.101406,-0.835304,-0.345066,-0.134017,0.870748,0.323678
pol_tool,0.132733,0.154086,-0.821829,-0.261304,-0.588488,-0.116127,0.756252
body_tool,0.053159,-0.024078,0.041122,0.351686,-0.178892,0.863931,-0.312951
pol_body,0.179031,0.101406,-0.835304,-0.345066,-0.134017,0.870748,0.323678
pol_tool,0.132737,0.154044,-0.821787,-0.261809,-0.588380,-0.115996,0.756181
body_tool,0.053050,-0.024157,0.041238,0.352086,-0.178385,0.864115,-0.312281
pol_body,0.179012,0.101452,-0.835505,-0.344843,-0.133649,0.870937,0.323557
pol_tool,0.132738,0.154079,-0.821811,-0.261482,-0.588647,-0.116184,0.756058
body_tool,0.053101,-0.024144,0.041153,0.351641,-0.178102,0.864372,-0.312232
pol_body,0.179012,0.101452,-0.835505,-0.344843,-0.133649,0.870937,0.323557
pol_tool,0.132761,0.154104,-0.821904,-0.261040,-0.588433,-0.116153,0.756381
body_tool,0.053039,-0.024123,0.041113,0.352529,-0.178509,0.863912,-0.312273
pol_body,0.178958,0.101518,-0.835502,-0.344186,-0.133834,0.871181,0.323525
pol_tool,0.132749,0.154080,-0.821819,-0.261424,-0.588503,-0.116072,0.756207
body_tool,0.053061,-0.024130,0.041068,0.352451,-0.178236,0.864068,-0.312086
pol_body,0.178958,0.101518,-0.835502,-0.344186,-0.133834,0.871181,0.323525
pol_tool,0.132770,0.154101,-0.821860,-0.261076,-0.588552,-0.116181,0.756272
body_tool,0.053056,-0.024147,0.041259,0.351980,-0.178291,0.864141,-0.312382
pol_body,0.179053,0.101440,-0.835492,-0.344914,-0.133531,0.870914,0.323592
pol_tool,0.132765,0.154074,-0.821805,-0.261530,-0.588617,-0.116067,0.756082
body_tool,0.053079,-0.024176,0.041218,0.351938,-0.177856,0.864383,-0.312008
pol_body,0.179053,0.101440,-0.835492,-0.344914,-0.133531,0.870914,0.323592
pol_tool,0.132794,0.154112,-0.821833,-0.260976,-0.588755,-0.116315,0.756128
body_tool,0.053188,-0.024096,0.040967,0.351864,-0.178440,0.864119,-0.312490
pol_body,0.178981,0.101465,-0.835350,-0.344670,-0.134097,0.870933,0.323568
pol_tool,0.132770,0.154112,-0.821903,-0.261091,-0.588453,-0.116130,0.756352
body_tool,0.053159,-0.024107,0.041013,0.351980,-0.178401,0.864102,-0.312427
pol_body,0.178981,0.101465,-0.835350,-0.344670,-0.134097,0.870933,0.323568
pol_tool,0.132760,0.154101,-0.821850,-0.261076,-0.588552,-0.116181,0.756272
body_tool,0.053147,-0.024142,0.041049,0.351933,-0.178437,0.864090,-0.312494
pol_body,0.178994,0.101438,-0.835405,-0.344658,-0.133986,0.870956,0.323565
pol_tool,0.132776,0.154097,-0.821863,-0.261212,-0.588468,-0.116074,0.756308
body_tool,0.053182,-0.024144,0.041047,0.351869,-0.178173,0.864277,-0.312200
pol_body,0.178994,0.101438,-0.835405,-0.344658,-0.133986,0.870956,0.323565
pol_tool,0.132759,0.154122,-0.821881,-0.260835,-0.588522,-0.116292,0.756362
body_tool,0.053106,-0.024196,0.040988,0.352674,-0.178461,0.863975,-0.311962
pol_body,0.178914,0.101476,-0.835464,-0.344074,-0.134030,0.871263,0.323343
pol_tool,0.132760,0.154110,-0.821857,-0.261061,-0.588651,-0.116232,0.756192
body_tool,0.053052,-0.024211,0.041089,0.353024,-0.178683,0.863752,-0.312056
pol_body,0.178914,0.101476,-0.835464,-0.344074,-0.134030,0.871263,0.323343
pol_tool,0.132728,0.154085,-0.821748,-0.261430,-0.588820,-0.116201,0.755938
body_tool,0.053123,-0.024195,0.040998,0.352582,-0.179118,0.863648,-0.312593
pol_body,0.178881,0.101443,-0.835378,-0.344258,-0.134304,0.871146,0.323348
pol_tool,0.132700,0.154080,-0.821777,-0.261665,-0.588533,-0.115961,0.756117
body_tool,0.053205,-0.024177,0.041001,0.351969,-0.179068,0.863801,-0.312891
pol_body,0.178926,0.101376,-0.835260,-0.344883,-0.134331,0.870853,0.323460
pol_tool,0.132700,0.154080,-0.821777,-0.261665,-0.588533,-0.115961,0.756117
body_tool,0.053252,-0.024216,0.040920,0.351684,-0.178541,0.864242,-0.312294
pol_body,0.178928,0.101361,-0.835262,-0.344902,-0.134180,0.870911,0.323345
pol_tool,0.132744,0.154126,-0.821861,-0.260956,-0.588537,-0.116236,0.756317
body_tool,0.053173,-0.024232,0.040936,0.352089,-0.178513,0.864194,-0.311987
pol_body,0.178894,0.101417,-0.835359,-0.344483,-0.134038,0.871142,0.323230
pol_tool,0.132744,0.154126,-0.821861,-0.260956,-0.588537,-0.116236,0.756317
body_tool,0.053181,-0.024255,0.041068,0.351892,-0.178752,0.864130,-0.312248
pol_body,0.178908,0.101342,-0.835304,-0.345038,-0.134182,0.870871,0.323307
pol_tool,0.132677,0.154089,-0.821759,-0.261226,-0.588716,-0.116346,0.756068
body_tool,0.053128,-0.024294,0.040972,0.352303,-0.178968,0.864008,-0.311998
pol_body,0.178822,0.101382,-0.835327,-0.344614,-0.134279,0.871106,0.323085
pol_tool,0.132677,0.154089,-0.821759,-0.261226,-0.588716,-0.116346,0.756068
body_tool,0.053165,-0.024269,0.040951,0.352306,-0.178995,0.863955,-0.312126
pol_body,0.178836,0.101383,-0.835344,-0.344399,-0.134217,0.871173,0.323160
pol_tool,0.132683,0.154098,-0.821795,-0.261326,-0.588513,-0.116212,0.756212
body_tool,0.053182,-0.024298,0.040986,0.351932,-0.179035,0.864047,-0.312271
pol_body,0.178858,0.101342,-0.835331,-0.344779,-0.134265,0.871016,0.323160
pol_tool,0.132683,0.154098,-0.821795,-0.261326,-0.588513,-0.116212,0.756212
body_tool,0.053324,-0.024212,0.040781,0.352095,-0.179643,0.863596,-0.312986
pol_body,0.178826,0.101329,-0.835091,-0.344759,-0.135028,0.870858,0.323288
pol_tool,0.132655,0.154087,-0.821764,-0.261567,-0.588543,-0.116101,0.756122
body_tool,0.053240,-0.024250,0.040863,0.352235,-0.179496,0.863690,-0.312653
pol_body,0.178817,0.101355,-0.835206,-0.344606,-0.134713,0.871011,0.323171
pol_tool,0.132655,0.154087,-0.821764,-0.261567,-0.588543,-0.116101,0.756122
