body_tool,0.057733,-0.018181,0.037613,0.414920,-0.132435,0.834688,-0.337043
pol_body,0.283438,-0.004485,-0.677401,-0.336754,-0.175005,0.794653,0.473811
pol_tool,0.249901,0.056240,-0.661089,-0.269260,-0.607037,-0.244864,0.706432
body_tool,0.057716,-0.018212,0.037606,0.414898,-0.132457,0.834683,-0.337076
pol_body,0.283438,-0.004485,-0.677401,-0.336754,-0.175005,0.794653,0.473811
pol_tool,0.249931,0.056240,-0.661069,-0.269278,-0.607013,-0.244838,0.706455
body_tool,0.057732,-0.018239,0.037397,0.414979,-0.132710,0.834545,-0.337216
pol_body,0.283381,-0.004418,-0.677416,-0.336602,-0.175763,0.794610,0.473711
pol_tool,0.249982,0.056282,-0.661162,-0.268858,-0.607060,-0.244987,0.706523
body_tool,0.057710,-0.018206,0.037488,0.415108,-0.132798,0.834472,-0.337204
pol_body,0.283381,-0.004418,-0.677416,-0.336602,-0.175763,0.794610,0.473711
pol_tool,0.249904,0.056250,-0.661110,-0.268998,-0.607094,-0.245014,0.706431
body_tool,0.057711,-0.018121,0.037629,0.415461,-0.132367,0.834474,-0.336934
pol_body,0.283480,-0.004432,-0.677444,-0.336267,-0.175020,0.794792,0.473918
pol_tool,0.249906,0.056232,-0.661087,-0.269348,-0.607051,-0.244905,0.706373
body_tool,0.057712,-0.018151,0.037585,0.415276,-0.132090,0.834647,-0.336842
pol_body,0.283480,-0.004432,-0.677444,-0.336267,-0.175020,0.794792,0.473918
pol_tool,0.249955,0.056246,-0.661101,-0.268979,-0.607077,-0.244934,0.706480
body_tool,0.057686,-0.018159,0.037588,0.415262,-0.132319,0.834605,-0.336874
pol_body,0.283464,-0.004399,-0.677447,-0.336368,-0.175226,0.794749,0.473842
pol_tool,0.249934,0.056250,-0.661090,-0.268998,-0.607094,-0.245014,0.706431
body_tool,0.057671,-0.018169,0.037619,0.415492,-0.132508,0.834381,-0.337071
pol_body,0.283464,-0.004399,-0.677447,-0.336368,-0.175226,0.794749,0.473842
pol_tool,0.249924,0.056243,-0.661056,-0.269363,-0.607146,-0.244855,0.706303
body_tool,0.057676,-0.018148,0.037640,0.415346,-0.132171,0.834656,-0.336702
pol_body,0.283503,-0.004393,-0.677515,-0.336211,-0.174848,0.794895,0.473848
pol_tool,0.249948,0.056256,-0.661130,-0.269138,-0.607020,-0.244917,0.706475
body_tool,0.057642,-0.018158,0.037685,0.415373,-0.132214,0.834615,-0.336752
pol_body,0.283503,-0.004393,-0.677515,-0.336211,-0.174848,0.794895,0.473848
pol_tool,0.249934,0.056233,-0.661080,-0.269208,-0.607016,-0.244877,0.706465
body_tool,0.057647,-0.018144,0.037660,0.415210,-0.132309,0.834610,-0.336930
pol_body,0.283497,-0.004391,-0.677476,-0.336395,-0.174986,0.794774,0.473870
pol_tool,0.249934,0.056233,-0.661080,-0.269208,-0.607016,-0.244877,0.706465
body_tool,0.057675,-0.018139,0.037638,0.415283,-0.132208,0.834636,-0.336814
pol_body,0.283497,-0.004391,-0.677476,-0.336395,-0.174986,0.794774,0.473870
pol_tool,0.249937,0.056255,-0.661109,-0.269119,-0.607111,-0.244961,0.706388
body_tool,0.057731,-0.018118,0.037666,0.415113,-0.132150,0.834684,-0.336928
pol_body,0.283534,-0.004443,-0.677447,-0.336560,-0.174959,0.794661,0.473952
pol_tool,0.249937,0.056255,-0.661109,-0.269119,-0.607111,-0.244961,0.706388
body_tool,0.057742,-0.018129,0.037629,0.414929,-0.131873,0.834856,-0.336836
pol_body,0.283534,-0.004443,-0.677447,-0.336560,-0.174959,0.794661,0.473952
pol_tool,0.249966,0.056268,-0.661133,-0.268751,-0.607138,-0.244990,0.706496
body_tool,0.057647,-0.018141,0.037549,0.415292,-0.132072,0.834758,-0.336555
pol_body,0.283480,-0.004331,-0.677465,-0.336217,-0.175045,0.794934,0.473706
pol_tool,0.249966,0.056268,-0.661133,-0.268751,-0.607138,-0.244990,0.706496
body_tool,0.057596,-0.018169,0.037605,0.415598,-0.132165,0.834596,-0.336542
pol_body,0.283480,-0.004331,-0.677465,-0.336217,-0.175045,0.794934,0.473706
pol_tool,0.249961,0.056240,-0.661058,-0.268993,-0.607281,-0.245009,0.706274
body_tool,0.057642,-0.018131,0.037591,0.415557,-0.132230,0.834528,-0.336736
pol_body,0.283507,-0.004351,-0.677423,-0.336273,-0.175216,0.794831,0.473776
pol_tool,0.249961,0.056240,-0.661058,-0.268993,-0.607281,-0.245009,0.706274
body_tool,0.057706,-0.018066,0.037500,0.414956,-0.132485,0.834703,-0.336942
pol_body,0.283507,-0.004351,-0.677423,-0.336273,-0.175216,0.794831,0.473776
pol_tool,0.249962,0.056260,-0.661185,-0.268951,-0.606778,-0.244908,0.706757
body_tool,0.057757,-0.018043,0.037532,0.414711,-0.132323,0.834810,-0.337043
pol_body,0.283533,-0.004408,-0.677386,-0.336500,-0.175074,0.794689,0.473905
pol_tool,0.249962,0.056260,-0.661185,-0.268951,-0.606778,-0.244908,0.706757
body_tool,0.057739,-0.018075,0.037570,0.414983,-0.132101,0.834772,-0.336888
pol_body,0.283533,-0.004408,-0.677386,-0.336500,-0.175074,0.794689,0.473905
pol_tool,0.249962,0.056262,-0.661132,-0.268858,-0.607060,-0.244987,0.706523
body_tool,0.057682,-0.018135,0.037578,0.415153,-0.132160,0.834724,-0.336774
pol_body,0.283497,-0.004376,-0.677465,-0.336334,-0.175101,0.794802,0.473823
pol_tool,0.249962,0.056262,-0.661132,-0.268858,-0.607060,-0.244987,0.706523
body_tool,0.057692,-0.018160,0.037532,0.415119,-0.131845,0.834848,-0.336632
pol_body,0.283497,-0.004376,-0.677465,-0.336334,-0.175101,0.794802,0.473823
pol_tool,0.250008,0.056281,-0.661154,-0.268522,-0.607199,-0.245046,0.706511
body_tool,0.057715,-0.018139,0.037554,0.414921,-0.131773,0.834970,-0.336603
pol_body,0.283525,-0.004400,-0.677429,-0.336522,-0.174951,0.794756,0.473823
pol_tool,0.250008,0.056281,-0.661154,-0.268522,-0.607199,-0.245046,0.706511
body_tool,0.057697,-0.018125,0.037630,0.414955,-0.132088,0.834846,-0.336745
pol_body,0.283525,-0.004400,-0.677429,-0.336522,-0.174951,0.794756,0.473823
pol_tool,0.249952,0.056262,-0.661102,-0.268858,-0.607060,-0.244987,0.706523
body_tool,0.057669,-0.018129,0.037584,0.415201,-0.132249,0.834739,-0.336645
pol_body,0.283508,-0.004353,-0.677437,-0.336296,-0.175094,0.794897,0.473694
pol_tool,0.249952,0.056262,-0.661102,-0.268858,-0.607060,-0.244987,0.706523
body_tool,0.057673,-0.018106,0.037547,0.415100,-0.132308,0.834753,-0.336711
pol_body,0.283508,-0.004353,-0.677437,-0.336296,-0.175094,0.794897,0.473694
pol_tool,0.249962,0.056253,-0.661144,-0.268876,-0.606969,-0.244942,0.706610
body_tool,0.057641,-0.018098,0.037565,0.415537,-0.132387,0.834578,-0.336575
pol_body,0.283536,-0.004295,-0.677509,-0.335864,-0.175221,0.795093,0.473624
pol_tool,0.249962,0.056253,-0.661144,-0.268876,-0.606969,-0.244942,0.706610
body_tool,0.057620,-0.018144,0.037557,0.415586,-0.132304,0.834562,-0.336586
pol_body,0.283536,-0.004295,-0.677509,-0.335864,-0.175221,0.795093,0.473624
pol_tool,0.250003,0.056257,-0.661114,-0.268839,-0.607043,-0.244907,0.706572
body_tool,0.057652,-0.018122,0.037576,0.415217,-0.132096,0.834756,-0.336642
pol_body,0.283542,-0.004343,-0.677449,-0.336206,-0.174966,0.794937,0.473738
pol_tool,0.250003,0.056257,-0.661114,-0.268839,-0.607043,-0.244907,0.706572
body_tool,0.057679,-0.018099,0.037580,0.415167,-0.132076,0.834791,-0.336626
pol_body,0.283542,-0.004343,-0.677449,-0.336206,-0.174966,0.794937,0.473738
pol_tool,0.249977,0.056270,-0.661135,-0.268788,-0.607023,-0.244920,0.706605
body_tool,0.057679,-0.018094,0.037619,0.415065,-0.132035,0.834899,-0.336499
pol_body,0.283572,-0.004348,-0.677449,-0.336300,-0.174806,0.794972,0.473671
pol_tool,0.249977,0.056270,-0.661135,-0.268788,-0.607023,-0.244920,0.706605
body_tool,0.057671,-0.018060,0.037604,0.415045,-0.132266,0.834855,-0.336542
pol_body,0.283572,-0.004348,-0.677449,-0.336300,-0.174806,0.794972,0.473671
pol_tool,0.249968,0.056246,-0.661163,-0.268983,-0.606890,-0.244939,0.706638
body_tool,0.057618,-0.018070,0.037588,0.415338,-0.132370,0.834721,-0.336473
pol_body,0.283556,-0.004286,-0.677501,-0.336018,-0.174946,0.795100,0.473605
pol_tool,0.249968,0.056246,-0.661163,-0.268983,-0.606890,-0.244939,0.706638
body_tool,0.057580,-0.018129,0.037650,0.415638,-0.132190,0.834642,-0.336367
pol_body,0.283556,-0.004286,-0.677501,-0.336018,-0.174946,0.795100,0.473605
pol_tool,0.249975,0.056244,-0.661070,-0.268961,-0.607169,-0.244978,0.706394
body_tool,0.057632,-0.018099,0.037628,0.415468,-0.132132,0.834691,-0.336481
pol_body,0.283563,-0.004328,-0.677432,-0.336184,-0.174919,0.794987,0.473687
pol_tool,0.249975,0.056244,-0.661070,-0.268961,-0.607169,-0.244978,0.706394
body_tool,0.057675,-0.018099,0.037580,0.415147,-0.132306,0.834747,-0.336669
pol_body,0.283522,-0.004353,-0.677459,-0.336206,-0.174966,0.794937,0.473738
pol_tool,0.249958,0.056256,-0.661143,-0.268983,-0.606890,-0.244939,0.706638
body_tool,0.057654,-0.018111,0.037580,0.415026,-0.132413,0.834784,-0.336683
pol_body,0.283518,-0.004340,-0.677457,-0.336345,-0.175010,0.794916,0.473659
pol_tool,0.249958,0.056256,-0.661143,-0.268983,-0.606890,-0.244939,0.706638
body_tool,0.057682,-0.018091,0.037536,0.415169,-0.132423,0.834701,-0.336708
pol_body,0.283531,-0.004333,-0.677476,-0.336085,-0.175197,0.794994,0.473643
pol_tool,0.249966,0.056257,-0.661176,-0.268843,-0.606856,-0.244912,0.706730
body_tool,0.057708,-0.018114,0.037509,0.414875,-0.132319,0.834836,-0.336777
pol_body,0.283487,-0.004386,-0.677424,-0.336367,-0.175057,0.794866,0.473710
pol_tool,0.249966,0.056257,-0.661176,-0.268843,-0.606856,-0.244912,0.706730
body_tool,0.057676,-0.018181,0.037541,0.415280,-0.132465,0.834615,-0.336768
pol_body,0.283455,-0.004369,-0.677418,-0.336318,-0.175250,0.794891,0.473631
pol_tool,0.249945,0.056266,-0.661081,-0.268979,-0.607077,-0.244934,0.706480
body_tool,0.057676,-0.018181,0.037541,0.415280,-0.132465,0.834615,-0.336768
pol_body,0.283455,-0.004369,-0.677418,-0.336318,-0.175250,0.794891,0.473631
pol_tool,0.249945,0.056266,-0.661081,-0.268979,-0.607077,-0.244934,0.706480
body_tool,0.057702,-0.018175,0.037594,0.415005,-0.132214,0.834820,-0.336697
pol_body,0.283494,-0.004430,-0.677428,-0.336555,-0.174907,0.794819,0.473710
pol_tool,0.249965,0.056256,-0.661111,-0.268979,-0.607077,-0.244934,0.706480
body_tool,0.057702,-0.018175,0.037594,0.415005,-0.132214,0.834820,-0.336697
pol_body,0.283494,-0.004430,-0.677428,-0.336555,-0.174907,0.794819,0.473710
pol_tool,0.249965,0.056256,-0.661111,-0.268979,-0.607077,-0.244934,0.706480
body_tool,0.057725,-0.018192,0.037511,0.415011,-0.132366,0.834749,-0.336806
pol_body,0.283402,-0.004438,-0.677389,-0.336528,-0.175147,0.794794,0.473682
pol_tool,0.249919,0.056259,-0.661112,-0.268928,-0.607057,-0.244947,0.706513
body_tool,0.057725,-0.018192,0.037511,0.415011,-0.132366,0.834749,-0.336806
pol_body,0.283402,-0.004438,-0.677389,-0.336528,-0.175147,0.794794,0.473682
pol_tool,0.249919,0.056259,-0.661112,-0.268928,-0.607057,-0.244947,0.706513
body_tool,0.057707,-0.018158,0.037477,0.415364,-0.132759,0.834462,-0.336928
pol_body,0.283441,-0.004383,-0.677354,-0.336347,-0.175493,0.794879,0.473540
pol_tool,0.249928,0.056250,-0.661080,-0.269101,-0.607095,-0.244881,0.706438
body_tool,0.057702,-0.018196,0.037427,0.415309,-0.132570,0.834562,-0.336824
pol_body,0.283441,-0.004383,-0.677354,-0.336347,-0.175493,0.794879,0.473540
pol_tool,0.249990,0.056263,-0.661092,-0.268872,-0.607156,-0.244937,0.706453
body_tool,0.057708,-0.018195,0.037590,0.415267,-0.132538,0.834567,-0.336876
pol_body,0.283452,-0.004448,-0.677399,-0.336528,-0.175147,0.794794,0.473682
pol_tool,0.249920,0.056239,-0.661057,-0.269241,-0.607129,-0.244908,0.706346
body_tool,0.057716,-0.018190,0.037536,0.414984,-0.132324,0.834789,-0.336757
pol_body,0.283452,-0.004448,-0.677399,-0.336528,-0.175147,0.794794,0.473682
pol_tool,0.249952,0.056242,-0.661102,-0.268858,-0.607060,-0.244987,0.706523
body_tool,0.057696,-0.018219,0.037497,0.415060,-0.132427,0.834730,-0.336770
pol_body,0.283411,-0.004433,-0.677407,-0.336468,-0.175263,0.794823,0.473634
pol_tool,0.249952,0.056242,-0.661102,-0.268858,-0.607060,-0.244987,0.706523
body_tool,0.057695,-0.018244,0.037536,0.415290,-0.132616,0.834506,-0.336967
pol_body,0.283411,-0.004433,-0.677407,-0.336468,-0.175263,0.794823,0.473634
pol_tool,0.249941,0.056254,-0.661059,-0.269223,-0.607112,-0.244828,0.706395
body_tool,0.057699,-0.018214,0.037577,0.415290,-0.132616,0.834506,-0.336967
pol_body,0.283461,-0.004423,-0.677417,-0.336468,-0.175263,0.794823,0.473634
pol_tool,0.249941,0.056254,-0.661059,-0.269223,-0.607112,-0.244828,0.706395
body_tool,0.057714,-0.018191,0.037559,0.415137,-0.132490,0.834656,-0.336836
pol_body,0.283461,-0.004423,-0.677417,-0.336468,-0.175263,0.794823,0.473634
pol_tool,0.249935,0.056256,-0.661091,-0.268979,-0.607077,-0.244934,0.706480
body_tool,0.057713,-0.018215,0.037538,0.415137,-0.132490,0.834656,-0.336836
pol_body,0.283431,-0.004433,-0.677417,-0.336468,-0.175263,0.794823,0.473634
pol_tool,0.249935,0.056256,-0.661091,-0.268979,-0.607077,-0.244934,0.706480
body_tool,0.057739,-0.018232,0.037462,0.414976,-0.132091,0.834889,-0.336611
pol_body,0.283431,-0.004433,-0.677417,-0.336468,-0.175263,0.794823,0.473634
pol_tool,0.249991,0.056284,-0.661145,-0.268470,-0.607178,-0.245060,0.706544
body_tool,0.057743,-0.018243,0.037533,0.414771,-0.131788,0.835088,-0.336489
pol_body,0.283443,-0.004473,-0.677435,-0.336627,-0.174870,0.794787,0.473725
pol_tool,0.249991,0.056284,-0.661145,-0.268470,-0.607178,-0.245060,0.706544
body_tool,0.057734,-0.018258,0.037576,0.414903,-0.132040,0.834914,-0.336658
pol_body,0.283443,-0.004473,-0.677435,-0.336627,-0.174870,0.794787,0.473725
pol_tool,0.249973,0.056286,-0.661103,-0.268821,-0.607135,-0.244951,0.706486
body_tool,0.057735,-0.018225,0.037544,0.415033,-0.132241,0.834774,-0.336768
pol_body,0.283462,-0.004438,-0.677419,-0.336528,-0.175147,0.794794,0.473682
pol_tool,0.249973,0.056286,-0.661103,-0.268821,-0.607135,-0.244951,0.706486
body_tool,0.057717,-0.018199,0.037585,0.415035,-0.132405,0.834673,-0.336949
pol_body,0.283462,-0.004438,-0.677419,-0.336528,-0.175147,0.794794,0.473682
pol_tool,0.249933,0.056258,-0.661083,-0.269031,-0.607057,-0.244815,0.706519
body_tool,0.057725,-0.018193,0.037584,0.415056,-0.132334,0.834720,-0.336838
pol_body,0.283464,-0.004445,-0.677407,-0.336495,-0.175022,0.794847,0.473662
pol_tool,0.249933,0.056258,-0.661083,-0.269031,-0.607057,-0.244815,0.706519
body_tool,0.057708,-0.018188,0.037586,0.415237,-0.132447,0.834648,-0.336748
pol_body,0.283464,-0.004445,-0.677407,-0.336495,-0.175022,0.794847,0.473662
pol_tool,0.249934,0.056242,-0.661078,-0.269189,-0.607108,-0.244922,0.706378
body_tool,0.057631,-0.018177,0.037618,0.415476,-0.132454,0.834594,-0.336583
pol_body,0.283480,-0.004361,-0.677473,-0.336251,-0.175000,0.794997,0.473593
pol_tool,0.249934,0.056242,-0.661078,-0.269189,-0.607108,-0.244922,0.706378
body_tool,0.057645,-0.018202,0.037569,0.415218,-0.132278,0.834741,-0.336607
pol_body,0.283480,-0.004361,-0.677473,-0.336251,-0.175000,0.794997,0.473593
pol_tool,0.249980,0.056264,-0.661104,-0.268909,-0.607040,-0.244867,0.706562
body_tool,0.057671,-0.018192,0.037565,0.415000,-0.132276,0.834816,-0.336689
pol_body,0.283485,-0.004389,-0.677430,-0.336472,-0.174976,0.794897,0.473612
pol_tool,0.249980,0.056264,-0.661104,-0.268909,-0.607040,-0.244867,0.706562
body_tool,0.057695,-0.018143,0.037564,0.415026,-0.132259,0.834857,-0.336562
pol_body,0.283485,-0.004389,-0.677430,-0.336472,-0.174976,0.794897,0.473612
pol_tool,0.249942,0.056262,-0.661142,-0.268858,-0.607060,-0.244987,0.706523
body_tool,0.057705,-0.018124,0.037585,0.415026,-0.132259,0.834857,-0.336562
pol_body,0.283515,-0.004389,-0.677430,-0.336472,-0.174976,0.794897,0.473612
pol_tool,0.249942,0.056262,-0.661142,-0.268858,-0.607060,-0.244987,0.706523
body_tool,0.057647,-0.018175,0.037645,0.415308,-0.132474,0.834635,-0.336682
pol_body,0.283515,-0.004389,-0.677430,-0.336472,-0.174976,0.794897,0.473612
pol_tool,0.249950,0.056239,-0.661047,-0.269241,-0.607129,-0.244908,0.706346
body_tool,0.057613,-0.018170,0.037641,0.415307,-0.132397,0.834659,-0.336653
pol_body,0.283497,-0.004361,-0.677434,-0.336461,-0.174897,0.794900,0.473643
pol_tool,0.249950,0.056239,-0.661047,-0.269241,-0.607129,-0.244908,0.706346
body_tool,0.057626,-0.018167,0.037635,0.415279,-0.132250,0.834719,-0.336598
pol_body,0.283497,-0.004361,-0.677434,-0.336461,-0.174897,0.794900,0.473643
pol_tool,0.249948,0.056249,-0.661059,-0.269082,-0.607186,-0.244925,0.706351
body_tool,0.057712,-0.018122,0.037571,0.415020,-0.132390,0.834702,-0.336904
pol_body,0.283507,-0.004416,-0.677315,-0.336750,-0.175123,0.794694,0.473701
pol_tool,0.249948,0.056249,-0.661059,-0.269082,-0.607186,-0.244925,0.706351
body_tool,0.057746,-0.018079,0.037506,0.414739,-0.132280,0.834905,-0.336790
pol_body,0.283507,-0.004416,-0.677315,-0.336750,-0.175123,0.794694,0.473701
pol_tool,0.249956,0.056254,-0.661143,-0.268788,-0.607064,-0.245026,0.706533
body_tool,0.057658,-0.018106,0.037562,0.415149,-0.132346,0.834803,-0.336511
pol_body,0.283526,-0.004331,-0.677441,-0.336340,-0.175128,0.794957,0.473549
pol_tool,0.249956,0.056254,-0.661143,-0.268788,-0.607064,-0.245026,0.706533
body_tool,0.057644,-0.018131,0.037605,0.415252,-0.132452,0.834689,-0.336626
pol_body,0.283526,-0.004331,-0.677441,-0.336340,-0.175128,0.794957,0.473549
pol_tool,0.249945,0.056256,-0.661091,-0.268979,-0.607077,-0.244934,0.706480
body_tool,0.057672,-0.018150,0.037625,0.415223,-0.132215,0.834745,-0.336615
